"createurID","createur"
"2418","William A. Graham"
"263","William Bickley"
"237","William Blinn"
"4559","William Broyles Jr."
"4342","William F. Zorzi"
"2879","William Friedkin"
"1026","William Fruet"
"1013","William Hanna"
"3738","William Hanna"
"875","William Ivory"
"280","William J. Bell"
"3407","William J. MacDonald"
"123","William Laurin"
"242","William Link"
"3363","William Link"
"3629","William M. Finkelstein"
"5160","William M. Finkelstein"
"350","William Marston"
"3009","William Packer"
"1052","William Roberts"
"884","William Rotko"
"1206","William Shatner"
"1323","William T. Orr"
"4593","William Wheeler"
"1462","Wilson Coneybeare"
"4346","Wink Mordaunt"
"316","Winnie Holzman"
"2373","Winston Rauch"
"1677","Winston Rekert"
"1000","Wolf Haas"
"1346","Wolf Schmidt"
"1411","Wolfgang Menge"
"1470","Wolfgang Petersen"
"2451","Woody Allen"
"4881","Xavier Eichholtzer"
"3438","Xavier Matthew"
"4104","Xavier Matthieu"
"1796","Xin Wang"
"3828","Yaël Fogiel"
"2385","Yael Hedaya"
"1767","Yahlin Chang"
"1718","Yamina Benguigui"
"5046","Yaniv Polishuk"
"5105","Yann Le Gal"
"797","Yann Le Nivet"
"4861","Yann Le Nivet"
"3780","Yann Pradal"
"4740","Yoann Guillouzouic"
"5012","Yolanda Starks White"
"2296","Yoon-hee Seo"
"799","Yoshitoshi Abe"
"3640","Yoshiyuki Tomino"
"3097","Youri Boone"
"1214","Yuki Amemiya"
"3820","Yukino Ichihara"
"3344","Yvan Le Bolloc'h"
"3484","Yvan Lopez"
"3574","Yves Azéroual"
"2931","Yves Edouard Malakai"
"1044","Yves Hirschfeld"
"3231","Yves Ramonet"
"3625","Yves Ramonet"
"4454","Yvette Kaplan"
"364","Yvette Lee Bowser"
"4753","Zabou Breitman"
"1966","Zach Braff"
"1879","Zach Hyatt"
"3048","Zach Kanin"
"3611","Zachary Crowe"
"2383","Zack Estrin"
"4204","Zack Estrin"
"2526","Zal Batmanglij"
"2535","Zalman King"
"2406","Zander Lehmann"
"646","Zarqa Nawaz"
"2890","Zdenek Zelenka"
"2630","Zeb Wells"
"3190","Zion Baruch"
"3172","Zoe R. Cassavetes"
"2147","Ævar Örn Jósepsson"
