"id","createur","SerieID"
"2559","Paula Milne","6917"
"2560","Jed Mercurio","6918"
"2561","Nicolas Winding Refn","6919"
"2562","Tony Basgallop","6920"
"2563","Jim Jefferies","6922"
"2564","Greg Davies","6923"
"2565","Riccardo Milani","6925"
"2566","Paolo Poeti","6926"
"2567","Joseph Cahill","6927"
"2568","Kevin Eastman","6930"
"2569","Alex Hirsch","6932"
"2570","Sallie Patrick","6933"
"2571","Chris Chibnall","6935"
"2572","Jean-Luc Azoulay","6936"
"2573","Aaron Ruben","6937"
"2574","Aaron Ruben","6939"
"2575","Bob Ross","6940"
"2576","Mike Lloyd Ross","6941"
"2577","Alan Spencer","6942"
"2578","Peter Paige","6943"
"2579","Zach Hyatt","6944"
"2580","Eric Garcia","6945"
"2581","Ozzie Nelson","6946"
"2582","Friedrich Von Thun","6947"
"2583","Steven S. DeKnight","6948"
"2584","Richard Cooper (II)","6950"
"2585","Eric Friedman","6951"
"2586","Gideon Raff","6953"
"2587","Nancy Miller","6954"
"2588","Ronald D. Moore","6955"
"2589","Gerald Cuesta","6957"
"2590","Roberto Orci","6958"
"2591","Cécile Gérardin","6959"
"2592","Stephen Merchant","6961"
"2593","James LaRosa","6962"
"2594","Stephen Poliakoff","6964"
"2595","Meredith Stiehm","6967"
"2596","Glenn Porter","6968"
"2597","Jill Gordon","6969"
"2598","Maggie Friedman","6970"
"2599","Stephen Butchard","6972"
"2600","Tom MacRae","6973"
"2601","Richard Warlow","6974"
"2602","Joe Ahearne","6975"
"2603","Steven Knight","6976"
"2604","Adrian Hodges","6978"
"2605","Dan Schneider","6979"
"2606","Dan Schneider","6980"
"2607","Valentin Daubeuf","6981"
"2608","Andrew Miller","6983"
"2609","Laurence Bowen","6985"
"2610","Bill Gallagher","6986"
"2611","Michael R. Roskam","6987"
"2612","Martín Saban","6988"
"2613","R.L. Stine","6989"
"2614","Julio Jimenez","6990"
"2615","Julia Davis","6994"
"2616","Michael Seitzman","6995"
"2617","Jay Kogen","6996"
"2618","Rob Fresco","6997"
"2619","Roger Black","6998"
"2620","Dennis Kelly","6999"
"2621","Will Scheffer","7001"
"2622","Christopher Guest","7002"
"2623","Olivier Baroux","7004"
"2624","Chris O'Dowd","7005"
"2625","Sam Laybourne","7007"
"2626","Guilhem Connac","7009"
"2627","Chris Chibnall","7011"
"2628","Daniel Cerone","7013"
"2629","Adam Milch","7014"
"2630","Seth Green","7016"
"2631","Jim O'Doherty","7017"
"2632","Robin Barataud","7018"
"2633","Charlie Brooker","7021"
"2634","Camilo Cano","7022"
"2635","Joss Whedon","7028"
"2636","Jeanne Le Guillou","7031"
"2637","David E. Kelley","7033"
"2638","Debbie Moon","7034"
"2639","Kate Brooke","7035"
"2640","Emma Frost","7037"
"2641","Edward Allen Bernero","7040"
"2642","Ben Ketai","7041"
"2643","Jeff Pope","7042"
"2644","Adam Green","7043"
"2645","J.H. Wyman","7044"
"2646","Justin Halpern","7045"
"2647","Theo van Gogh","7047"
"2648","Guy Burt","7048"
"2649","Lucy Gannon","7049"
"2650","Tim Van Aelst","7050"
"2651","Mark Cullen","7051"
"2652","Emily Halpern","7052"
"2653","James Wong","7053"
"2654","Graeme Manson","7055"
"2655","Jim Gaffigan","7056"
"2656","David H. Steinberg","7057"
"2657","Bill Daly","7058"
"2658","David Shore","7060"
"2659","Steven Zaillian","7061"
"2660","Karen Chau","7062"
"2661","Josh Bycel","7063"
"2662","Guillermo del Toro","7065"
"2663","Alec Sulkin","7068"
"2664","Alfonso Cuarón","7069"
"2665","Bryan Elsley","7071"
"2666","Jessica Sharzer","7072"
"2667","Abi Morgan","7074"
"2668","Anthony E. Zuiker","7075"
"2669","Peter Flannery","7076"
"2670","Seth Kearsley","7077"
"2671","Sue Teddern","7078"
"2672","Adil Ray","7079"
"2673","Marco Pennette","7080"
"2674","Larry Kennar","7081"
"2675","Laurent Baffie","7083"
"2676","Jason Katims","7084"
"2677","Lilly Wachowski","7085"
"2678","Howard Gordon","7086"
"2679","Tony Thomas","7087"
"2680","Hilary Winston","7089"
"2681","Ramón Campos","7090"
"2682","Laurent Burtin","7091"
"2683","Jim Thomas","7092"
"2684","Jeff Judah","7093"
"2685","Jeremy Anderson","7094"
"2686","J. Mills Goodloe","7095"
"2687","Chloe Moss","7096"
"2688","James Corden","7097"
"2689","Angela Kinsey","7098"
"2690","Abby Kohn","7099"
"2691","Sebastien Onomo","7100"
"2692","Blake McCormick","7102"
"2693","Christophe Barbier","7105"
"2694","Sylvie Payette","7106"
"2695","Emma Koenig","7108"
"2696","Jean-Luc Azoulay","7110"
"2697","Albert Espinosa","7111"
"2698","Dan Goor","7113"
"2699","Fabien Fournier","7117"
"2700","Zach Braff","7118"
"2701","Russell T. Davies","7119"
"2702","Gary Janetti","7121"
"2703","Thurop Van Orman","7122"
"2704","Dan Harmon","7124"
"2705","Maya Ilsøe","7125"
"2706","Bob Martin","7126"
"2707","Eric Morillot","7128"
"2708","J. G. Quintel","7129"
"2709","Ben Bocquelet","7130"
"2710","Michael Jacobs","7131"
"2711","Guillaume Beylard","7132"
"2712","Cathy Yuspa","7133"
"2713","Georgia Pritchett","7134"
"2714","Samuel Bodin","7135"
"2715","Pat Shea","7136"
"2716","Jason Cook","7137"
"2717","Sue Perkins","7139"
"2718","Kay Mellor","7140"
"2719","Jessica Knappett","7141"
"2720","Marlon Smith","7144"
"2721","Dominic Mitchell","7145"
"2722","Julie Bargeton","7147"
"2723","Cheryl Heuton","7148"
"2724","Lauren Iungerich","7150"
"2725","Tom Basden","7151"
"2726","Peter Duncan","7153"
"2727","Alexandre Michalak","7154"
"2728","Sally Wainwright","7155"
"2729","David Javerbaum","7156"
"2730","Frank Spotnitz","7157"
"2731","Paul Marquess","7158"
"2732","Mike Bartlett","7159"
"2733","Keegan-Michael Key","7163"
"2734","Harry Williams","7164"
"2735","Michael Dante DiMartino","7165"
"2736","Tony Basgallop","7166"
"2737","Tony Jordan","7167"
"2738","David Wolstencroft","7168"
"2739","Bob Kushell","7169"
"2740","Chris Chibnall","7170"
"2741","Sally Wainwright","7171"
"2742","Jessica Butler","7173"
"2743","Craig Silverstein","7174"
"2744","Luc Besson","7176"
"2745","Jay Bennett","7178"
"2746","Barbara Grinberg","7180"
"2747","Peter Harness","7181"
"2748","David A. Goodman","7182"
"2749","Rickey Smiley","7184"
"2750","Carter Bays","7186"
"2751","Bridget Tyler","7187"
"2752","Steve Pemberton","7188"
"2753","Craig Wright","7190"
"2754","Eddie Gorodetsky","7192"
"2755","Adam F. Goldberg","7196"
"2756","Shane Brennan","7197"
"2757","Michael Lannan","7198"
"2758","Bruce Eric Kaplan","7200"
"2759","Tyler Perry","7201"
"2760","Tyler Perry","7202"
"2761","Kevin Sussman","7203"
"2762","Garry Trudeau","7204"
"2763","Dan Mirk","7205"
"2764","Paul Oliver","7206"
"2765","Danny McBride","7207"
"2766","Gerry Anderson","7208"
"2767","Virginie Jallot","7209"
"2768","Ben Court","7210"
"2769","Liz Heldens","7213"
"2770","Francesca Serra","7214"
"2771","Déborah Grundman","7215"
"2772","Arnaud Malherbe","7216"
"2773","Pascal Elbé","7217"
"2774","Richard Malka","7218"
"2775","Michael Shipley","7219"
"2776","David Graziano","7220"
"2777","Alan Brash","7221"
"2778","Dino Stamatopoulos","7223"
"2779","Kenny Lucas","7224"
"2780","Jon Lucas","7225"
"2781","Neil Forsyth","7226"
"2782","Greg Nelson (II)","7227"
"2783","Ryan Quincy","7229"
"2784","John Logan","7231"
"2785","Mark Goffman","7232"
"2786","Joe Port","7233"
"2787","Russell Lewis","7235"
"2788","Nick Bakay","7236"
"2789","John Brownlow","7238"
"2790","Cameron Porsandeh","7239"
"2791","Andrew Davies","7241"
"2792","Jeffrey Nachmanoff","7242"
"2793","Dean Devlin","7243"
"2794","Greg Garcia","7245"
"2795","Greg Garcia","7246"
"2796","Brian Gallivan","7247"
"2797","Lisa Takeuchi Cullen","7248"
"2798","Robert Padnick","7249"
"2799","Leslye Headland","7250"
"2800","Alex Schemmer","7251"
"2801","Robert Peacock","7252"
"2802","Jon Bokenkamp","7254"
"2803","Liz Brixius","7255"
"2804","Justin Spitzer","7256"
"2805","DJ Nash","7257"
"2806","Ryan Condal","7258"
"2807","Rand Ravich","7259"
"2808","Victor Fresco","7260"
"2809","Paul Zbyszewski","7261"
"2810","Karyn Usher","7262"
"2811","Sherry Bilsing-Graham","7263"
"2812","David J. Rosen","7264"
"2813","Dana Klein","7265"
"2814","Aaron Zelman","7266"
"2815","Byron Balasco","7267"
"2816","Sera Gamble","7268"
"2817","Mike Sikowitz","7269"
"2818","Paul D. Barron","7270"
"2819","Bentley Kyle Evans","7272"
"2820","Owen Ellickson","7273"
"2821","Andrew Gurland","7274"
"2822","Jay Duplass","7275"
"2823","Kevin Biegel","7276"
"2824","Michelle Morgan","7277"
"2825","Emily Mortimer","7278"
"2826","Chris Addison","7279"
"2827","Kyle Killen","7281"
"2828","Jackie Cockle","7282"
"2829","Hannah Shakespeare","7283"
"2830","Simeon Goulden","7284"
"2831","John Mulaney","7285"
"2832","Davey Holmes","7286"
"2833","Adam Sztykiel","7287"
"2834","Meredith Averill","7288"
"2835","Laurie McCarthy","7289"
"2836","Marc Poulin","7290"
"2837","Phil Klemmer","7291"
"2838","Vera Herbert","7292"
"2839","John Glenn","7293"
"2840","Sam Baum","7294"
"2841","Jason Fuchs","7301"
"2842","Matt Lopez","7302"
"2843","Chris Black","7303"
"2844","Maria Maggenti","7304"
"2845","Andrew Leeds","7305"
"2846","Whit Anderson","7306"
"2847","Taylor Elmore","7307"
"2848","Chris Morgan","7308"
"2849","Cheryl Holliday","7313"
"2850","Andrea Abbate","7314"
"2851","Sharon Horgan","7315"
"2852","David Zabel","7316"
"2853","Michael Cuesta","7317"
"2854","Paula Milne","7318"
"2855","Daniel Lappin","7319"
"2856","Mike Sikowitz","7320"
"2857","Paul Unwin","7321"
"2858","Réal Bossé","7322"
"2859","Marc Labreche","7323"
"2860","Michael Seitzman","7324"
"2861","Chris Sheridan","7325"
"2862","Rob Hoegee","7326"
"2863","Michael Wynne (II)","7328"
"2864","Michael Caleo","7331"
"2865","Dana Stevens","7332"
"2866","Julie Plec","7333"
"2867","Greg Malins","7334"
"2868","Tad Quill","7335"
"2869","Julie Rottenberg","7336"
"2870","Sarah Treem","7337"
"2871","Howard Overman","7338"
"2872","Didier Julia","7342"
"2873","Tony Saint","7343"
"2874","Jack Williams","7344"
"2875","Wendy Molyneux","7346"
"2876","Brigitte Grésy","7347"
"2877","Jed Spingarn","7348"
"2878","Erica Oyama","7349"
"2879","Ted Turner","7350"
"2880","Lennon Parham","7351"
"2881","Alain Agat","7353"
"2882","Robert Port","7354"
"2883","Aaron Fa'aoso","7355"
"2884","Steve Turner","7356"
"2885","Masami Kurumada","7358"
"2886","Jessica Hynes","7360"
"2887","Steve Borst","7363"
"2888","Stanley Kubrick","7365"
"2889","Bertrand Cohen","7366"
"2890","Walt Becker","7367"
"2891","James Wood","7368"
"2892","Benjamin Kuffuor","7369"
"2893","Volker Heise","7371"
"2894","Adam McKay","7372"
"2895","Aaron Guzikowski","7373"
"2896","Jan Bultheel","7375"
"2897","Evan Endicott","7376"
"2898","Jane Espenson","7377"
"2899","Philippe Giangreco","7378"
"2900","Danielle Trottier","7379"
"2901","Jon Ross","7380"
"2902","José Manuel Lorenzo","7381"
"2903","Bobs Gannaway","7382"
"2904","Jimmy McGovern","7383"
"2905","Pierre Niney","7384"
"2906","Avner Bernheimer","7385"
"2907","Josh Thomas","7386"
"2908","agniezska Holland","7387"
"2909","Richard Rothstein","7389"
"2910","Robert B. Weide","7390"
"2911","Mathew Baynton","7391"
"2912","Matt Lucas","7394"
"2913","Tim Reid","7395"
"2914","John Glenn","7396"
"2915","I. Marlene King","7397"
"2916","Marc Maron","7398"
"2917","Michael Landon Jr.","7399"
"2918","Dave Willis","7400"
"2919","Robert D. Siegel","7402"
"2920","Carlo Bernard","7403"
"2921","Cris Cole","7404"
"2922","Jonathan M. Shiff","7406"
"2923","Robert L. Boyett","7408"
"2924","Charlie Kaufman","7409"
"2925","Jack Thorne","7410"
"2926","Joshua Miller (II)","7411"
"2927","Robert L. Collins","7412"
"2928","Graham Gordy","7413"
"2929","Kimberly Hill","7416"
"2930","Ryan Murphy","7417"
"2931","Jim Bernstein","7418"
"2932","Pam Brady","7419"
"2933","Ivan Calbérac","7420"
"2934","Tone Thyne","7421"
"2935","Simon Donald","7423"
"2936","Stefan Kolditz","7424"
"2937","Joe Pokaski","7426"
"2938","Steven Conrad","7428"
"2939","Kate Micucci","7429"
"2940","Michael Blieden","7430"
"2941","Dick Wolf","7431"
"2942","Jamie Foxx","7432"
"2943","Lloyd Goldfine","7434"
"2944","Matthew Crosby","7435"
"2945","Blanche Gardin","7436"
"2946","Vincent Primault","7437"
"2947","Neil LaBute","7439"
"2948","Travis Beacham","7440"
"2949","Anthony Roux","7441"
"2950","James Lukenzo","7446"
"2951","Louise Boije af Gennäs","7450"
"2952","Ole Christian Madsen","7452"
"2953","Ævar Örn Jósepsson","7455"
"2954","Trygve Allister Diesen","7459"
"2955","Sigurjón Kjartansson","7460"
"2956","Thomas Torjussen","7461"
"2957","Tommy Wirkola","7465"
"2958","Marko Leino","7466"
"2959","Amanda Brotchie","7467"
"2960","Blake Masters","7478"
"2961","George Lopez","7479"
"2962","Didier Dolna","7481"
"2963","Trent O'Donnell","7482"
"2964","Stéphane Drouet","7484"
"2965","Adam Cayton-Holland","7485"
"2966","Andrew Steele","7486"
"2967","Jo Nesbø","7487"
"2968","Barry Kemp","7489"
"2969","Stephen Levinson","7490"
"2970","Jane Anderson","7491"
"2971","Hugh Wilson","7492"
"2972","Billy Crystal","7493"
"2973","Bill Cosby","7494"
"2974","John Edwards","7495"
"2975","Tony Jordan","7496"
"2976","Debbie Horsfield","7498"
"2977","Duncan Rouleau","7501"
"2978","Sylvie de Mathuisieulx","7502"
"2979","Chad Hodge","7503"
"2980","Paul Abbott","7504"
"2981","Eric Capitaine","7506"
"2982","Robert Rodriguez","7508"
"2983","Simon Kinberg","7510"
"2984","Asaph Fipke","7513"
"2985","Peter Ocko","7514"
"2986","Michael J. Wilson","7515"
"2987","Richard Gurman","7516"
"2988","Ward Hulselmans","7517"
"2989","Jack Amiel","7518"
"2990","Michel Coulon","7520"
"2991","Jean-Xavier de Lestrade","7521"
"2992","James LaRosa","7522"
"2993","Bruno Dumont","7523"
"2994","Angela Santomero","7524"
"2995","J.J. Johnson","7525"
"2996","Drew Hodges","7526"
"2997","Matt King","7527"
"2998","Rob Long","7528"
"2999","John D. Beck","7530"
"3000","Brannon Braga","7532"
"3001","Amy Holden Jones","7535"
"3002","Courtney Kemp Agboh","7538"
"3003","Jérémie Galan","7539"
"3004","Eric Overmyer","7540"
"3005","Daniel Écija","7541"
"3006","Simon Rich","7542"
"3007","Christopher Bolton","7545"
"3008","Dan Franck","7546"
"3009","Jill Soloway","7548"
"3010","Guilhem Connac","7549"
"3011","Chris Lunt","7550"
"3012","Rob Cawley","7551"
"3013","Vince Gilligan","7556"
"3014","Tom Papa","7560"
"3015","Marc Herpoux","7562"
"3016","Will McCormack","7563"
"3017","Chris Brancato","7566"
"3018","Shawn Ryan","7567"
"3019","Travis Beacham","7568"
"3020","Stephanie Savage","7569"
"3021","James Wood","7570"
"3022","Emily Silver","7573"
"3023","Ged Marlon","7574"
"3024","Stephen M. Irwin","7575"
"3025","John Ridley","7578"
"3026","Carter Bays","7582"
"3027","Robert Carlock","7584"
"3028","Tim Heidecker","7585"
"3029","Chris Lilley","7586"
"3030","Nancy Hower","7587"
"3031","Tina Fey","7588"
"3032","Roman Coppola","7589"
"3033","Drew Goddard","7592"
"3034","Cheo Hodari Coker","7593"
"3035","Scott Buck","7594"
"3036","Douglas Petrie","7595"
"3037","Rob Thomas","7596"
"3038","Ricky Blitt","7598"
"3039","Michael Cristofer","7599"
"3040","Tim Kring","7600"
"3041","James Dormer","7601"
"3042","Craig Bartlett","7602"
"3043","Roberto Benabib","7604"
"3044","Katie Ford","7605"
"3045","Margaret Nagle","7607"
"3046","Bob Brush","7608"
"3047","Jeffrey Lieber","7610"
"3048","Paul Marquess","7611"
"3049","Mark Hentemann","7612"
"3050","Isaac Aptaker","7613"
"3051","Chris Fedak","7615"
"3052","Matt Nix","7616"
"3053","Jason Cahill","7618"
"3054","João Emanuel Carneiro","7620"
"3055","Christian Torpe","7621"
"3056","Daniel Knauf","7623"
"3057","David Alaux","7626"
"3058","John Singleton","7627"
"3059","Elie Semoun","7628"
"3060","Tony Grounds","7629"
"3061","Ann Peacock","7631"
"3062","Darren Star","7632"
"3063","Raphael Bob-Waksberg","7634"
"3064","Andrew Daly","7635"
"3065","Tim Daniel (II)","7637"
"3066","Baz Luhrmann","7638"
"3067","Mark Burnett","7639"
"3068","David Mamet","7642"
"3069","Jenna Bans","7643"
"3070","Peter Nowalk","7644"
"3071","Riad Sattouf","7649"
"3072","Danny Brocklehurst","7652"
"3073","Glen Morgan","7655"
"3074","Sam Shaw","7656"
"3075","Chris Bran","7657"
"3076","Jeff Rake","7658"
"3077","Todd A. Kessler","7661"
"3078","Josh Heald","7662"
"3079","Jon Robin Baitz","7663"
"3080","Kevin Williamson","7667"
"3081","Garrett Donovan","7669"
"3082","Lee Daniels","7670"
"3083","Michael J. Weithorn","7671"
"3084","David S. Rosenthal","7672"
"3085","Sharon Horgan","7673"
"3086","Peter Huyck","7674"
"3087","Soo Hugh","7675"
"3088","Lauren Graham","7676"
"3089","Peter Horton","7677"
"3090","Gerald Cuesta","7678"
"3091","George Nolfi","7679"
"3092","Matthew Arnold","7680"
"3093","Liz Heldens","7681"
"3094","Kenya Barris","7682"
"3095","Segalh Avin","7683"
"3096","Ben Queen","7684"
"3097","Dean Georgaris","7685"
"3098","Dan Mazer","7686"
"3099","Barbie Kligman","7687"
"3100","Richard LaGravenese","7688"
"3101","Chris Keyser","7689"
"3102","Michael Cooney","7690"
"3103","David Caspe","7691"
"3104","Nahnatchka Khan","7692"
"3105","June Diane Raphael","7693"
"3106","David Hornsby","7694"
"3107","Jon Fener","7695"
"3108","Justin Spitzer","7696"
"3109","Moira Walley-Beckett","7697"
"3110","Jed Mercurio","7698"
"3111","Richard LaGravenese","7699"
"3112","John Hamburg","7700"
"3113","Barbara Hall","7701"
"3114","Nahnatchka Khan","7702"
"3115","Christopher Moynihan","7703"
"3116","Jackie Filgo","7704"
"3117","Liz Feldman","7705"
"3118","Bryan Shukoff","7706"
"3119","Ramón Campos","7707"
"3120","Andrew Dabb","7708"
"3121","Phil Rosenthal","7709"
"3122","Corinne Brinkerhoff","7710"
"3123","Lauren Iungerich","7711"
"3124","David Mandel","7712"
"3125","Emily Kapnek","7713"
"3126","Irvine Welsh","7715"
"3127","Goro Miyazaki","7717"
"3128","Lee Rubenstein","7718"
"3129","John Tinker","7719"
"3130","Mark Rosner","7721"
"3131","Bobby Moresco","7722"
"3132","Caitlin Moran","7723"
"3133","Giyora Yahalom","7724"
"3134","Seth Rogen","7726"
"3135","Sam Baum","7727"
"3136","Eric Kristy","7728"
"3137","David Caspe","7730"
"3138","Stephen Levinson","7731"
"3139","Nancy Carell","7732"
"3140","Kurt Sutter","7733"
"3141","Denis Leary","7734"
"3142","Emmy Grinwis","7736"
"3143","Greg Malins","7738"
"3144","James Krieg","7740"
"3145","Byron Balasco","7741"
"3146","Gabe Snyder (I)","7742"
"3147","Gavin Strawhan","7743"
"3148","Jin Soo-wan","7744"
"3149","Gillian Flynn","7745"
"3150","Will Forte","7746"
"3151","Sally Robinson","7747"
"3152","Dennis Lehane","7748"
"3153","Jerome Foulon","7750"
"3154","Michael Jacobs","7751"
"3155","Tom Rob Smith","7752"
"3156","Mark Feuerstein","7757"
