"SerieID","id_allocine","titre_fr","titre_vo","poster","synopsis"
"3408","6244","Mah? Tsukai Chappy","Mah? Tsukai Chappy",NULL,NULL
"3409","6245","Kick no Oni","Kick no Oni","http://fr.web.img4.acsta.net/medias/nmedia/18/70/76/54/19110501.jpg",NULL
"3410","6246","Shin Gegege no Kitar?","Shin Gegege no Kitar?",NULL,NULL
"3411","6247","M?retsu Atar?","M?retsu Atar?",NULL,NULL
"3412","6248","Ken, l'enfant-loup","Ôkami Shônen Ken","http://fr.web.img6.acsta.net/medias/nmedia/18/70/76/55/19110502.jpg",NULL
"3413","6249","Fat Actress","Fat Actress","http://fr.web.img6.acsta.net/medias/nmedia/18/70/76/67/19110541.jpg","Entre réalité et fiction, une actrice tente de perdre du poids dans l'espoir de relancer sa carrière à Hollywood."
"3414","6250","The John Larroquette Show","The John Larroquette Show","http://fr.web.img1.acsta.net/medias/nmedia/18/70/76/65/19110535.jpg","Ex-alcoolique, John Hemingway devient responsable du dépôt de bus de nuit de St Louis et voit défiler devant lui une galerie de personnages aussi excentriques les uns que les autres..."
"3415","6251","Jet Groove","Jet Groove","http://fr.web.img6.acsta.net/medias/nmedia/18/70/76/68/19110546.jpg","Bienvenue à bord du Whims of fortune, un véritable palace flottant. Là, vous attend un équipage : San, Deedje, Tony, Linda, Yin et Camélia. Nos six héros sont en fait des détrousseurs chics et chocs de milliardaires, qui ont commis le casse de trop. Désormais, ils doivent se racheter une conduite en..."
"3416","6252","Safe Harbor","Safe Harbor","http://fr.web.img5.acsta.net/medias/nmedia/18/70/76/79/19110567.jpg","Un shérif veuf vit avec ses trois fils dans l'hôtel de sa mère..."
"3417","6253","Lenny","Lenny",NULL,"Lenny Callahan habite Boston. Il fait partie de la classe moyenne et doit se partager entre deux boulots pour gagner sa vie : le jour il travaille au sein du service d'électricité, la nuit il est portier dans un hôtel huppé..."
"3418","6255","Aphrodisia","Aphrodisia","http://fr.web.img5.acsta.net/medias/nmedia/18/72/25/81/19157750.jpg","Cette série met en scène les fantasmes de jeunes femmes d'horizons très divers."
"3419","6256","Bouli","Bouli","http://fr.web.img3.acsta.net/medias/nmedia/18/70/78/50/19111600.jpg","C'est par une nuit de pleine lune que l'histoire de Bouli commence. Afin que tous les enfants du monde ne soient plus tristes quand leurs bonhommes de neige ont fondu, la lune intervient secrètement et fait renaître Bouli, sa famille et ses amis, leur donnant alors une deuxième vie!"
"3420","6257","Boule et Bill","Boule et Bill","http://fr.web.img5.acsta.net/medias/nmedia/18/70/78/56/19111620.jpg","Les aventures quotidiennes d'un petit garçon, Boule, et de son inséparable cocker Bill."
"3421","6258","Asari-chan","Asari-chan","http://fr.web.img3.acsta.net/medias/nmedia/18/71/06/19/19122139.jpg",NULL
"3422","6259","Bouton d'Or","Yume no Hoshi no Button Nose","http://fr.web.img6.acsta.net/medias/nmedia/18/70/78/57/19111626.jpg","Bouton d'or est une petite fille de 8 ans qui, alors que ses parents sont en vacances, se retrouve à la tête du plus grand laboratoire de recherche sur les fraises ! Un jour, elle reçoit une commande du roi Clafoutis, souverain de la planète Sucre où la principale industrie est la culture de fraises..."
"3423","6260","Boys Be","Boys Be","http://fr.web.img6.acsta.net/medias/nmedia/18/70/78/59/19111639.jpg",NULL
"3424","6261","Bemubemu Hunter Kotengu Tenmaru","Bemubemu Hunter Kotengu Tenmaru",NULL,NULL
"3425","6262","Danguard","Wakusei Robo Dangard A","http://fr.web.img6.acsta.net/medias/nmedia/18/71/02/89/19120852.jpg",NULL
"3426","6263","Le Tour du Monde de Lydie","Hana no Ko Lunlun","http://fr.web.img5.acsta.net/medias/nmedia/18/70/78/73/19111711.jpg","Lydie est une petite fille qui vient du pays des fleurs. Elle est envoyée sur Terre pour retrouver une fleur très rare : la fleur aux sept couleurs, afin de guérir ses grands-parents malades. Sitôt retrouvée, elle pourra rentrer dans son royaume pour être consacrée reine de son pays. Elle n'est heureusement..."
"3427","6264","Borgman","Chôon Senshi Borgman","http://fr.web.img4.acsta.net/medias/nmedia/18/70/78/76/19111728.jpg",NULL
"3428","6265","Boku Patalliro!","Boku Patalliro!",NULL,NULL
"3429","6266","Genki","Genki",NULL,NULL
"3430","6267","Jetter Mars","Jetter Mars","http://fr.web.img4.acsta.net/medias/nmedia/18/70/78/88/19111767.jpg",NULL
"3431","6268","OVNI","OVNI",NULL,"Echoué sur Terre, Coda l'extraterrestre tente de survivre en traversant toutes les époques de l'humanité. C'est bien malgré lui qu'il laisse sa trace sur notre jolie planète de manière assez inattendue."
"3432","6269","Le Tigre , l'invincible masqué","Tiger Mask II","http://fr.web.img4.acsta.net/medias/nmedia/18/70/78/95/19111808.jpg",NULL
"3433","6270","Série rose","Série rose",NULL,NULL
"3434","6271","Princesse Millenium","Shin taketori monogatari: 1000-nen joô",NULL,NULL
"3435","6272","Magnos le robot","Magnerobo Ga-Keen","http://fr.web.img1.acsta.net/medias/nmedia/18/70/79/02/19111822.jpg",NULL
"3436","6273","Tueur d'Etat","The Fixer","http://fr.web.img2.acsta.net/medias/nmedia/18/78/41/23/19460390.jpg","John Mercer est libéré après avoir purgé seulement 5 années de sa peine à perpétuité, condamné pour le double meurtre de son oncle et de sa tante qui abusait de sa soeur. Mercer découvre cependant que sa liberté a un prix, il devient un tueur à gage au service d'un policier à la retraite, Lenny Douglas..."
"3437","6274","Super Duke","Machine Hayabusa","http://fr.web.img5.acsta.net/medias/nmedia/18/70/79/03/19111834.jpg",NULL
"3438","6275","Shinobi Will","Shinobi Will",NULL,NULL
"3439","6276","Kik? Kantai Dairag? Fifut?n","Kik? Kantai Dairag? Fifut?n",NULL,NULL
"3440","6277","Stop! Hibari-kun","Stop! Hibari-kun","http://fr.web.img4.acsta.net/medias/nmedia/18/70/79/11/19111861.jpg",NULL
"3441","6278","Starzinger , Les Chevaliers de l'Espace","SF Saiy?ki Starzinger",NULL,NULL
"3442","6279","Kodomo No Omocha","Kodomo No Omocha","http://fr.web.img3.acsta.net/medias/nmedia/18/70/79/15/19111871.jpg","Sana Kurata est une écolière comme les autres... Ou presque. Elle est également une actrice bien connue dans l'émission Kodomo no Omocha. Mais son bonheur est troublé par Akito Hayama, un garçon énigmatique qui transforme la salle de classe en chaos..."
"3443","6280","Ch?jin Sentai Baratack","Ch?jin Sentai Baratack",NULL,NULL
"3444","6281","Daikyu Mary? Gaiking","Daikyu Mary? Gaiking",NULL,NULL
"3445","6282","K?soku Denjin Albegus","K?soku Denjin Albegus",NULL,NULL
"3446","6283","Claire Brunetti","Claire Brunetti","http://fr.web.img1.acsta.net/medias/nmedia/18/70/79/77/19112203.jpg","Claire Brunetti a récemment été affectée au poste de capitaine à la tête de la compagnie de Gendarmerie d'Annecy, sa région d'origine."
"3447","6286","Suite noire","Suite Noire","http://fr.web.img6.acsta.net/medias/nmedia/18/70/81/10/19112864.jpg","Une collection de films noirs qui explorent les dérèglements sociaux et psychosociaux de notre société contemporaine. Chaque film est le fruit de la rencontre volontaire entre un réalisateur venu du cinéma et un roman de la collection Suite Noire dirigée par Jean-Bernard Pouy aux Editions La Branche..."
"3448","6287","Crocus","Tongari B?shi no Memoru","http://fr.web.img4.acsta.net/medias/nmedia/18/71/19/10/19125985.jpg",NULL
"3449","6288","Brain Powerd","Brain Powered","http://fr.web.img5.acsta.net/medias/nmedia/18/71/02/67/19120822.jpg",NULL
"3450","6289","Les Petits Malins","Maple Town Monogatari","http://fr.web.img5.acsta.net/medias/nmedia/18/70/81/35/19112961.jpg",NULL
"3451","6290","Gegege no Kitar?","Gegege no Kitar?",NULL,NULL
"3452","6291","Video Senshi Lezarion","Video Senshi Lezarion",NULL,NULL
"3453","6292","Dubplate Drama","Dubplate Drama",NULL,"Un groupe de jeunes musiciens tentent de percer dans le monde de la musique."
"3454","6293","Agence Kennedy","Agence Kennedy",NULL,"Alors qu'il rentre de mission, l'Agent Green apprend que son coéquipier de toujours vient de mourir. Il n'a cependant pas le temps d'accuser le coup car le Directeur Stanford vient de lui trouver un nouveau coéquipier qui servira aussi d'Agent test..."
"3455","6294","Ginga Nagareboshi Gin","Ginga Nagareboshi Gin","http://fr.web.img3.acsta.net/medias/nmedia/18/70/82/35/19113408.jpg",NULL
"3456","6295","T'as l'Bonjour d'Albert","Fat Albert and the Cosby Kids","http://fr.web.img3.acsta.net/medias/nmedia/18/70/82/36/19113410.jpg",NULL
"3457","6296","The Spike Jones Show","The Spike Jones Show","http://fr.web.img1.acsta.net/medias/nmedia/18/70/82/46/19113464.jpg",NULL
"3458","6297","The Wuzzles","The Wuzzles","http://fr.web.img2.acsta.net/medias/nmedia/18/70/82/51/19113469.jpg",NULL
"3459","6298","Les Dossiers secrets de l'inspecteur Lavardin","Les Dossiers secrets de l'inspecteur Lavardin","http://fr.web.img6.acsta.net/medias/nmedia/18/70/82/77/19113672.jpg","Véritable pince-sans-rire, l'inspecteur Lavardin mène ses enquêtes à sa façon."
"3460","6299","Kamen no Ninja Akakage","Kamen no Ninja Akakage",NULL,NULL
"3461","6301","Les Entre-Mondes","Les Entre-Mondes","http://fr.web.img2.acsta.net/medias/nmedia/18/70/83/83/19113898.jpg","Un bonsaï maléfique, un ordinateur hanté, une maison qui disparaît mystérieusement... Les Entre-Mondes entraînent le spectateur dans un univers à la limite de l'étrange et du surnaturel."
"3462","6302","Tom & Jerry Kids","Tom & Jerry Kids Show",NULL,NULL
"3463","6303","Transformers: The Headmasters","Transformers: The Headmasters","http://fr.web.img3.acsta.net/medias/nmedia/18/72/32/00/19159973.jpg",NULL
"3464","6304","The Great Mouse Detective, The Series","The Great Mouse Detective, The Series",NULL,"Série inspirée du film Basil, détective privé."
"3465","6305","The Mouse Factory","The Mouse Factory",NULL,NULL
"3466","6308","Zentrix","Zentrix","http://fr.web.img1.acsta.net/medias/nmedia/18/70/84/24/19114096.jpg",NULL
"3467","6309","The World's Greatest SuperFriends","The World's Greatest SuperFriends","http://fr.web.img4.acsta.net/medias/nmedia/18/70/84/26/19114103.jpg",NULL
"3468","6310","Zoofolies","Zoofolies","http://fr.web.img3.acsta.net/medias/nmedia/18/70/84/34/19114112.jpg",NULL
"3469","6311","Hasufim","Hasufim","http://fr.web.img1.acsta.net/medias/nmedia/18/70/86/00/19114733.jpg",NULL
"3470","6312","Akuma-kun","Akuma-kun","http://fr.web.img6.acsta.net/medias/nmedia/18/70/85/34/19114567.jpg",NULL
"3471","6313","Caroline","Himitsu no Akko-chan 2","http://fr.web.img2.acsta.net/medias/nmedia/18/70/85/35/19114568.jpg",NULL
"3472","6314","Kariage-kun","Kariage-kun","http://fr.web.img6.acsta.net/medias/nmedia/18/70/85/38/19114572.jpg",NULL
"3473","6316","Gettâ robo Gô","Gettâ robo Gô",NULL,NULL
"3474","6317","Ghost Sweeper Mikami","Ghost Sweeper Mikami","http://fr.web.img2.acsta.net/medias/nmedia/18/70/85/39/19114573.jpg",NULL
"3475","6318","Kingyo Ch?ih?!","Kingyo Ch?ih?!",NULL,NULL
"3476","6319","Sakigake!! Otoko Juku","Sakigake!! Otoko Juku","http://fr.web.img1.acsta.net/medias/nmedia/18/70/85/40/19114574.jpg",NULL
"3477","6320","Tatakae! Râmenman","Tatakae! Râmenman",NULL,NULL
"3478","6321","M?retsu Atar? 2","M?retsu Atar? 2",NULL,NULL
"3479","6322","Magical Tarur?to-kun","Magical Tarur?to-kun",NULL,NULL
"3480","6323","Kinnikuman: Kinnikusei ?i S?datsu-hen","Kinnikuman: Kinnikusei ?i S?datsu-hen",NULL,NULL
"3481","6324","Transformers: Masterforce","Transformers: Chôjin Master Force","http://fr.web.img2.acsta.net/medias/nmedia/18/70/85/68/19114652.jpg",NULL
"3482","6325","Slam Dunk","Suramu Danku",NULL,NULL
"3483","6326","XXX Holic","XXX Holic","http://fr.web.img4.acsta.net/medias/nmedia/18/70/85/69/19114653.jpg","Watanuki Kimihiro est un jeune lycéen qui a la capacité de voir les esprits. Ces esprits lui compliquent sa vie. Un jour, pour échapper ses poursuivants en vain, il touche une barrière de la maison de Yuko Hichihara. Elle lui propose de l'aider à faire disparaitre ces esprits en compensation, il devra..."
"3484","6327","The Newsroom","The Newsroom","http://images.allocine.fr/medias/nmedia/18/90/51/25/20100396.jpg",NULL
"3485","6328","Aoki Densetsu Shoot!","Aoki Densetsu Shoot!","http://fr.web.img2.acsta.net/medias/nmedia/18/70/86/31/19114952.jpg",NULL
"3486","6329","Transformers: Victory","Tatakae! Chou Robotto Seimei Tai Toransufom? Bikutor?","http://fr.web.img4.acsta.net/medias/nmedia/18/70/86/32/19114953.jpg",NULL
"3487","6330","Marmalade Boy","Marmalade Boy","http://fr.web.img6.acsta.net/medias/nmedia/18/70/86/33/19114954.jpg",NULL
"3488","6331","The Hardy Boys: The Mystery of the Ghost Farm","The Hardy Boys: The Mystery of the Ghost Farm",NULL,NULL
"3489","6332","The Hardy Boys","The Hardy Boys",NULL,NULL
"3490","6333","The Hardy Boys: The Mystery of the Applegate Treasure","The Hardy Boys: The Mystery of the Applegate Treasure",NULL,NULL
"3491","6334","The Hardy Boys","The Hardy Boys",NULL,NULL
"3492","6335","The Hardy Boys/Nancy Drew Mysteries","The Hardy Boys/Nancy Drew Mysteries","http://fr.web.img4.acsta.net/pictures/14/11/17/11/55/561876.jpg","Conçu comme un crossover de deux livres pour enfants à succès, The Hardy Boyset Nancy Drew, la série anthologique suit les enquêtes de deux frères détectives, Frank et Joe, ainsi que la fille d'un célèbre avocat, Nancy Drew."
"3493","6338","A love to kill","A love to kill","http://fr.web.img3.acsta.net/medias/nmedia/18/70/90/10/19116218.jpg","Kang Minju (Lee Ki Woo) était plus qu'un grand-frère pour Bokgu (Bi). Ils proviennent d'une famille disloquée avec père gangster et une mère qui les a quittés. De même 10 ans plus tôt Kang Mingu est lui aussi parti. Kang Bogku (Bi) retrouve finalement son frère Kang Minju (Lee Ki Woo) 10 années plus..."
"3494","6339","Autumn Tale","Autumn Tale","http://fr.web.img5.acsta.net/medias/nmedia/18/70/90/11/19116219.jpg","C'est l'histoire de deux familles, dont les filles nées le même jour au même hôpital ont été échangées accidentellement. Yoon Eun-Suh (Song Hye Gyo) vit en toute aisance dans une famille riche, avec des parents la chérissant et un grand frère, Yoon Joon-Suh (Song Seung Hun) avec qui elle s'entend à merveille..."
"3495","6340","Azumi Mama Mia","Azumi Mama Mia","http://fr.web.img5.acsta.net/medias/nmedia/18/70/88/70/19115520.jpg",NULL
"3496","6341","Bubblegum Crisis","Bubblegum Crisis","http://fr.web.img1.acsta.net/medias/nmedia/18/70/88/71/19115521.jpg","Dans un futur proche, Tôkyô est dévastée par un terrible tremblement de terre. Sept ans plus tard, une nouvelle Cité, MegaTôkyô, est bâtie sur les ruines par le biais d'investissements privés d'une multinationale aussi prospère que secrète : GENOM. Cette dernière est responsable de la création et de..."
"3497","6342","Bubblegum Crisis: Tokyo 2040","Bubblegum Crisis: Tokyo 2040","http://fr.web.img3.acsta.net/medias/nmedia/18/70/88/72/19115522.jpg",NULL
"3498","6343","City Hall","City Hall",NULL,NULL
"3499","6344","Code Blue","Kôdo burû","http://fr.web.img1.acsta.net/medias/nmedia/18/70/90/46/19116363.jpg","Aizawa Kosaku, Shiraishi Megumi, Hiyama Mihoko et Fujikawa Kazuo sont quatre jeunes médecins provenant d'une association. Ils rejoignent l'hôpital Shohoku pour parfaire leurs connaissances et compétences. Mais surtout ils souhaitent, chacun, monter dans l'hélicoptère et donc rejoindre l'unité médicale..."
"3500","6345","Bucky O'Hare... contre les Krapos!","Bucky O'Hare and the Toad Wars","http://fr.web.img2.acsta.net/medias/nmedia/18/70/88/80/19115546.jpg","Bucky O'Hare et son équipage patrouillent dans l'espace afin de débusquer les diaboliques Krapos qui menacent les diverses vies spatiales et veulent contrôler la galaxie entière."
