"id","acteur","filmID"
"914","Leota Lorraine","286"
"915","Basil Radford","287"
"916","Dennis Price","288"
"917","Dennis Price","6822"
"918","Alec Guinness","289"
"919","Alec Guinness","290"
"920","Alec Guinness","291"
"921","Alec Guinness","1342"
"922","Alec Guinness","1836"
"923","Alec Guinness","2047"
"924","Clint Eastwood","292"
"925","Clint Eastwood","293"
"926","Clint Eastwood","294"
"927","Clint Eastwood","296"
"928","Clint Eastwood","297"
"929","Clint Eastwood","298"
"930","Clint Eastwood","299"
"931","Clint Eastwood","301"
"932","Clint Eastwood","302"
"933","Clint Eastwood","303"
"934","Clint Eastwood","304"
"935","Clint Eastwood","305"
"936","Clint Eastwood","306"
"937","Clint Eastwood","307"
"938","Clint Eastwood","377"
"939","Clint Eastwood","441"
"940","Clint Eastwood","454"
"941","Clint Eastwood","2213"
"942","Clint Eastwood","2895"
"943","Clint Eastwood","3919"
"944","Clint Eastwood","4940"
"945","Clint Eastwood","5225"
"946","Clint Eastwood","5607"
"947","Clint Eastwood","7018"
"948","Stephen Bradley (II)","295"
"949","Bill McKinney","300"
"950","Don Ameche","309"
"951","Gene Tierney","310"
"952","Gene Tierney","311"
"953","Richard Widmark","312"
"954","Richard Widmark","1316"
"955","Richard Widmark","5579"
"956","Robert Ryan","313"
"957","Robert Ryan","754"
"958","Robert Ryan","758"
"959","Robert Ryan","3769"
"960","Robert Ryan","6316"
"961","James Coburn","315"
"962","James Coburn","4087"
"963","Pascal Librizzi","317"
"964","François Simon","318"
"965","François Simon","6967"
"966","François Marthouret","319"
"967","François Marthouret","2305"
"968","François Marthouret","3154"
"969","Jean-Luc Bideau","320"
"970","Jean-Luc Bideau","323"
"971","Jean-Luc Bideau","1686"
"972","Jean-Luc Bideau","3341"
"973","Jean-Luc Bideau","7302"
"974","Bruno Ganz","321"
"975","Bruno Ganz","899"
"976","Bruno Ganz","938"
"977","Bruno Ganz","2284"
"978","Bruno Ganz","5436"
"979","Bruno Ganz","5578"
"980","Trevor Howard","322"
"981","Trevor Howard","484"
"982","Trevor Howard","2816"
"983","Joseph Boudreaux","325"
"984","Grant Williams","326"
"985","Liu Zhongyuan","328"
"986","Jean-Pierre Léaud","330"
"987","Jean-Pierre Léaud","963"
"988","Jean-Pierre Léaud","988"
"989","Jean-Pierre Léaud","1013"
"990","Jean-Pierre Léaud","1122"
"991","Jean-Pierre Léaud","1135"
"992","Jean-Pierre Léaud","1779"
"993","Jean-Pierre Léaud","2039"
"994","Jean-Pierre Léaud","2930"
"995","Jean-Pierre Léaud","3282"
"996","Jean-Pierre Léaud","4497"
"997","Jean-Pierre Léaud","5274"
"998","Jean-Pierre Léaud","5931"
"999","Jean-Pierre Léaud","6152"
"1000","Andrey Myagkov","331"
"1001","Peter Lorre","332"
"1002","Peter Lorre","838"
"1003","Peter Lorre","2347"
"1004","Peter Lorre","4898"
"1005","Peter Lorre","6048"
"1006","Patrick Bauchau","334"
"1007","Catherine See","335"
"1008","Barbet Schroeder","336"
"1009","André Dussollier","337"
"1010","André Dussollier","502"
"1011","André Dussollier","5143"
"1012","André Dussollier","6041"
"1013","Phillip Glasser","339"
"1014","Phillip Glasser","1789"
"1015","Louise Carver","343"
"1016","Dick Powell","344"
"1017","Dick Powell","2560"
"1018","Dick Powell","2989"
"1019","Laura Antonelli","345"
"1020","Bill Murray","346"
"1021","Bill Murray","2864"
"1022","Bill Murray","5957"
"1023","Robert Benchley","347"
"1024","Edward Everett Horton","348"
"1025","Edward Everett Horton","1427"
"1026","Dolores del Río","349"
"1027","Dolores del Río","5009"
"1028","Lucien Rozenberg","350"
"1029","Léa Massari","351"
"1030","Léa Massari","902"
"1031","Pierre Blaise","352"
"1032","Michael J. Fox","353"
"1033","Michael J. Fox","1755"
"1034","Michael J. Fox","3603"
"1035","Michael J. Fox","3622"
"1036","Michael J. Fox","4968"
"1037","Miaw Chian-Ren","355"
"1038","Barry Stokes","356"
"1039","Olivier Barret","360"
"1040","Jean-Michel Dupuis","361"
"1041","Kinuyo Tanaka","362"
"1042","Kinuyo Tanaka","3034"
"1043","Kinuyo Tanaka","3037"
"1044","Kinuyo Tanaka","3053"
"1045","Kinuyo Tanaka","3054"
"1046","Kinuyo Tanaka","3056"
"1047","Kinuyo Tanaka","3065"
"1048","Kinuyo Tanaka","3067"
"1049","Kinuyo Tanaka","3068"
"1050","Kinuyo Tanaka","3070"
"1051","Kinuyo Tanaka","3081"
"1052","Kinuyo Tanaka","3083"
"1053","Kinuyo Tanaka","3127"
"1054","Kinuyo Tanaka","6693"
"1055","Christine Fersen","365"
"1056","Christine Fersen","813"
"1057","Peter Weller","367"
"1058","Anouk Aimée","368"
"1059","Anouk Aimée","1391"
"1060","Anouk Aimée","3627"
"1061","Anouk Aimée","4174"
"1062","Anouk Aimée","4947"
"1063","Claude Melki","369"
"1064","Claude Melki","370"
"1065","Claude Melki","5871"
"1066","John Marley","371"
"1067","Sean Connery","373"
"1068","Sean Connery","801"
"1069","Sean Connery","1112"
"1070","Sean Connery","1357"
"1071","Sean Connery","1537"
"1072","Sean Connery","1661"
"1073","Sean Connery","1723"
"1074","Sean Connery","2046"
"1075","Sean Connery","2172"
"1076","Sean Connery","2188"
"1077","Sean Connery","4780"
"1078","Sean Connery","6018"
"1079","Sean Connery","6402"
"1080","Birgitte Federspeil","374"
"1081","Boris Karloff","378"
"1082","Boris Karloff","828"
"1083","Boris Karloff","856"
"1084","Boris Karloff","5249"
"1085","Valérie Stroh","379"
"1086","Robert Sterling","380"
"1087","Fred Astaire","381"
"1088","Fred Astaire","439"
"1089","Fred Astaire","460"
"1090","Fred Astaire","489"
"1091","Fred Astaire","544"
"1092","Fred Astaire","884"
"1093","Fred Astaire","1573"
"1094","Fred Astaire","6712"
"1095","Sterling Hayden","383"
"1096","Sterling Hayden","1567"
"1097","Sterling Hayden","2211"
"1098","Sterling Hayden","6315"
"1099","Gunnar Björnstrand","384"
"1100","Gunnar Björnstrand","433"
"1101","Gunnar Björnstrand","2901"
"1102","Gunnar Björnstrand","4293"
"1103","Marcel Dalio","385"
"1104","Marcel Dalio","3882"
"1105","Preben Lerdorff Rye","386"
"1106","Lorand Lohinszky","389"
"1107","Michael Sopkiw","392"
"1108","Igor Ilinski","394"
"1109","Betsy Palmer","395"
"1110","Loredana Detto","397"
"1111","Valérie Mréjen","398"
"1112","Nicole Stephane","400"
"1113","Nicole Stephane","5639"
"1114","Fabrice Luchini","401"
"1115","Fabrice Luchini","613"
"1116","Fabrice Luchini","1560"
"1117","Fabrice Luchini","4360"
"1118","Fabrice Luchini","4867"
"1119","Fabrice Luchini","5894"
"1120","Maria Callas","402"
"1121","Burt Lancaster","403"
"1122","Burt Lancaster","1218"
"1123","Burt Lancaster","1491"
"1124","Burt Lancaster","1856"
"1125","Burt Lancaster","1895"
"1126","Burt Lancaster","1902"
"1127","Burt Lancaster","2924"
"1128","Burt Lancaster","3362"
"1129","Burt Lancaster","4109"
"1130","Burt Lancaster","6581"
"1131","Burt Lancaster","6618"
"1132","Burt Lancaster","6778"
"1133","Rita Hayworth","404"
"1134","Rita Hayworth","1624"
"1135","Rita Hayworth","2256"
"1136","Ray Milland","405"
"1137","Ray Milland","553"
"1138","Ray Milland","3315"
"1139","Ray Milland","7224"
"1140","Totò","406"
"1141","Totò","3288"
"1142","Totò","3304"
"1143","Totò","6209"
"1144","Donald Sutherland","407"
"1145","Donald Sutherland","923"
"1146","Donald Sutherland","3514"
"1147","Donald Sutherland","6145"
"1148","Rock Hudson","408"
"1149","Rock Hudson","2337"
"1150","Montgomery Clift","409"
"1151","Teresa Stratas","411"
"1152","Teresa Stratas","6103"
"1153","Olimpia Carlisi","412"
"1154","Cyd Charisse","414"
"1155","Françoise Rosay","417"
"1156","Françoise Rosay","2771"
"1157","Françoise Rosay","2838"
"1158","Françoise Rosay","4748"
"1159","Françoise Rosay","5296"
"1160","Bruce Lee","418"
"1161","Bruce Lee","455"
"1162","Roy Scheider","422"
"1163","Roy Scheider","1011"
"1164","Roy Scheider","2082"
"1165","Louis Hayward","423"
"1166","Dee Wallace","424"
"1167","Dee Wallace","1886"
"1168","John Loder","425"
"1169","Tom Cruise","427"
"1170","Tom Cruise","1821"
"1171","Tom Cruise","3753"
"1172","Tom Cruise","4152"
"1173","Tom Cruise","5621"
"1174","Tom Cruise","6146"
"1175","Ian Holm","428"
"1176","Myriam Mézières","429"
"1177","Myriam Mézières","2186"
"1178","Will Geer","431"
"1179","Jean-Louis Barrault","432"
"1180","Jean-Louis Barrault","479"
"1181","Jean-Louis Barrault","2542"
"1182","Jean-Louis Barrault","3170"
"1183","Jean-Louis Barrault","3409"
"1184","Dyanne Thorne","434"
"1185","Clara Bow","435"
"1186","Clara Bow","655"
"1187","Clara Bow","1195"
"1188","Clara Bow","1197"
"1189","Clara Bow","1200"
"1190","Clara Bow","1424"
"1191","Clara Bow","1432"
"1192","Clara Bow","1457"
"1193","Clara Bow","5149"
"1194","Cesar Romero","437"
"1195","Cesar Romero","1922"
"1196","Cesar Romero","5000"
"1197","Anton Walbrook","438"
"1198","Anton Walbrook","2605"
"1199","Anton Walbrook","3361"
"1200","Gene Wilder","440"
"1201","Gene Wilder","5320"
"1202","Kenneth Branagh","443"
"1203","Kenneth Branagh","4504"
"1204","Vittorio Mezzogiorno","444"
"1205","Hedy Lamarr","446"
"1206","Florence Lawrence","448"
"1207","Subir Banerjee","450"
"1208","Al Pacino","452"
"1209","Al Pacino","499"
"1210","Al Pacino","719"
"1211","Al Pacino","1130"
"1212","Al Pacino","1281"
"1213","Al Pacino","1359"
"1214","Al Pacino","3741"
"1215","Al Pacino","3841"
"1216","Al Pacino","4730"
"1217","Al Pacino","5263"
"1218","Al Pacino","7076"
"1219","Louis Jouvet","453"
"1220","Louis Jouvet","465"
"1221","Louis Jouvet","468"
"1222","Louis Jouvet","1478"
"1223","Louis Jouvet","1861"
"1224","Louis Jouvet","2087"
"1225","Louis Jouvet","2090"
"1226","Louis Jouvet","2092"
"1227","Louis Jouvet","2093"
"1228","Louis Jouvet","2371"
"1229","Louis Jouvet","2612"
"1230","Louis Jouvet","4914"
"1231","John Travolta","456"
"1232","John Travolta","478"
"1233","John Travolta","503"
"1234","John Travolta","1700"
"1235","John Travolta","3834"
"1236","John Travolta","4744"
"1237","John Travolta","6594"
"1238","John Travolta","7206"
"1239","José Ferrer","457"
"1240","Gérard Depardieu","459"
"1241","Gérard Depardieu","658"
"1242","Gérard Depardieu","795"
"1243","Gérard Depardieu","1070"
"1244","Gérard Depardieu","1134"
"1245","Gérard Depardieu","1568"
"1246","Gérard Depardieu","1571"
"1247","Gérard Depardieu","1636"
"1248","Gérard Depardieu","1673"
"1249","Gérard Depardieu","1812"
"1250","Gérard Depardieu","2002"
"1251","Gérard Depardieu","2158"
"1252","Gérard Depardieu","2250"
"1253","Gérard Depardieu","2259"
"1254","Gérard Depardieu","3005"
"1255","Gérard Depardieu","3186"
"1256","Gérard Depardieu","3338"
"1257","Gérard Depardieu","3402"
"1258","Gérard Depardieu","3461"
"1259","Gérard Depardieu","3821"
"1260","Gérard Depardieu","4674"
"1261","Gérard Depardieu","5546"
"1262","Gérard Depardieu","6132"
"1263","Gérard Depardieu","6347"
"1264","Gérard Depardieu","7322"
"1265","Sylvia Sidney","462"
"1266","Sylvia Sidney","3511"
"1267","Antonio Pompeo","463"
"1268","Orson Welles","466"
"1269","Orson Welles","579"
"1270","Orson Welles","2500"
"1271","Orson Welles","3016"
"1272","Orson Welles","4470"
"1273","Orson Welles","6401"
"1274","Sami Frey","469"
"1275","Sami Frey","1064"
"1276","Sami Frey","1617"
"1277","Sami Frey","2498"
"1278","Sami Frey","5790"
"1279","Sami Frey","6901"
"1280","Sami Frey","6973"
"1281","Matthew Broderick","470"
"1282","Matthew Broderick","3879"
"1283","Diego Risquez","471"
"1284","Yves Montand","477"
"1285","Yves Montand","1495"
"1286","Yves Montand","1708"
"1287","Yves Montand","1992"
"1288","Yves Montand","2139"
"1289","Yves Montand","2747"
"1290","Yves Montand","3156"
"1291","Yves Montand","3783"
"1292","Yves Montand","3848"
"1293","Yves Montand","3948"
"1294","Yves Montand","3996"
"1295","Yves Montand","4357"
"1296","Yves Montand","5432"
"1297","Yves Montand","6896"
"1298","Jacques Nolot","480"
"1299","Jacques Nolot","573"
"1300","Jacques Nolot","3022"
"1301","Bulle Ogier","481"
"1302","Bulle Ogier","555"
"1303","Bulle Ogier","1284"
"1304","Bulle Ogier","1290"
"1305","Bulle Ogier","1428"
"1306","Bulle Ogier","2324"
"1307","Bulle Ogier","3372"
"1308","Bulle Ogier","3714"
"1309","Sandrine Bonnaire","483"
"1310","Sandrine Bonnaire","849"
"1311","Sandrine Bonnaire","1508"
"1312","Sandrine Bonnaire","3907"
"1313","Sandrine Bonnaire","6872"
"1314","Sandrine Bonnaire","6873"
"1315","George Sanders","485"
"1316","George Sanders","830"
"1317","George Sanders","1363"
"1318","George Sanders","3641"
"1319","George Sanders","6897"
"1320","William Powell","488"
"1321","Adam Tonsberg","491"
"1322","Pierre Harel","492"
"1323","Chan Sing","493"
"1324","Elizabeth Patterson","496"
"1325","Shelley Winters","498"
"1326","Raout Paule","501"
"1327","Amy Madigan","504"
"1328","Albert Dieudonne","505"
"1329","Albert Dieudonne","3597"
"1330","Francis Huster","507"
"1331","Francis Huster","4245"
"1332","Enrico Maria Salerno","508"
"1333","Brigitte Fossey","510"
"1334","Brigitte Fossey","814"
"1335","Brigitte Fossey","3327"
"1336","Brigitte Fossey","5019"
"1337","Irene Dunne","511"
"1338","Mireille Perrier","513"
"1339","Mireille Perrier","2870"
"1340","Yu Shizi","514"
"1341","Denis Podalydès","515"
"1342","Denis Podalydès","6553"
"1343","Hélène Fillières","516"
"1344","Lucienne Legrand","517"
"1345","Benoît Giros","518"
"1346","Isabel de Castro","519"
"1347","Isabel de Castro","780"
"1348","Isabel de Castro","3307"
"1349","Isabel de Castro","6916"
"1350","Mel Gibson","520"
"1351","Mel Gibson","1608"
"1352","Mel Gibson","1683"
"1353","Mel Gibson","1742"
"1354","Mel Gibson","2235"
"1355","Mel Gibson","3352"
"1356","Mel Gibson","5575"
"1357","Slavko Stimac","521"
"1358","Alexei Petrenko","522"
"1359","Alexei Petrenko","2111"
"1360","Alain Cuny","523"
"1361","Alain Cuny","6660"
"1362","Alain Cuny","6661"
"1363","James Caan","524"
"1364","James Caan","2338"
"1365","James Caan","4547"
"1366","James Caan","4576"
"1367","Barbra Streisand","525"
"1368","Barbra Streisand","545"
"1369","Barbra Streisand","1487"
"1370","Barbra Streisand","1915"
"1371","James Whitmore","526"
"1372","James Whitmore","6482"
"1373","Jean-Marie De Busscher","527"
"1374","Al Cliver","528"
"1375","Jane Fonda","529"
"1376","Jane Fonda","904"
"1377","Jane Fonda","1166"
"1378","Jane Fonda","3386"
"1379","Jane Fonda","4029"
"1380","Jane Fonda","5485"
"1381","Orson Bean","530"
"1382","Luchino Visconti","531"
"1383","Gabriele Ferzetti","534"
"1384","Margaret Sullavan","536"
"1385","Margaret Sullavan","1802"
"1386","Peter Sellers","537"
"1387","Peter Sellers","1479"
"1388","Peter Sellers","1609"
"1389","Peter Sellers","2402"
"1390","Peter Sellers","2824"
"1391","Peter Sellers","3455"
"1392","Peter Sellers","4001"
"1393","Philippe Vuillemin","538"
"1394","Lon Chaney Jr.","539"
"1395","Lon Chaney Jr.","5730"
"1396","Catherine Gleize","540"
"1397","John Saxon","542"
"1398","John Saxon","1536"
"1399","John Saxon","4389"
"1400","Guy Amram","543"
"1401","Kirsty Lindsay","547"
"1402","Steve McQueen","548"
"1403","Steve McQueen","1546"
"1404","Steve McQueen","2225"
"1405","Steve McQueen","4164"
"1406","Steve McQueen","5720"
"1407","Ajita Wilson","551"
"1408","Alexandre Kaidanovski","554"
"1409","Alexandre Kaidanovski","732"
"1410","Catherine Demongeot","556"
"1411","Jim Brown","557"
"1412","Barbara Sukowa","558"
"1413","Barbara Sukowa","1863"
"1414","David Brandon","559"
"1415","Yoshio Kosugi","560"
"1416","Esmond Knight","561"
"1417","André Reybaz","563"
"1418","Lorraine De Selle","564"
"1419","Yvonne Selma","565"
"1420","Massimo Girotti","567"
"1421","Massimo Girotti","4531"
"1422","Massimo Girotti","6197"
"1423","Alain Bureau","568"
"1424","Robert Taylor","570"
"1425","Robert Taylor","5610"
"1426","Cecilia Esztergalyos","574"
"1427","Cecilia Esztergalyos","4813"
"1428","Franco Lattes","575"
"1429","Charles McGraw","576"
"1430","Fay Wray","577"
"1431","Emmanuelle Riva","580"
"1432","Emmanuelle Riva","2810"
"1433","Emmanuelle Riva","2811"
"1434","Emmanuelle Riva","4166"
"1435","Emmanuelle Riva","5596"
"1436","Ari Bery","581"
"1437","Peter Fonda","582"
"1438","Sandra Montaigu","583"
"1439","Maurice Ronet","585"
"1440","Maurice Ronet","2393"
"1441","Maurice Ronet","3411"
"1442","Maurice Ronet","4449"
"1443","Maurice Ronet","5030"
"1444","Maurice Ronet","7100"
"1445","Christopher Lee","586"
"1446","Christopher Lee","1465"
"1447","Everett McGill","587"
"1448","Everett McGill","2752"
"1449","Maureen O'Hara","588"
"1450","Maureen O'Hara","611"
"1451","Mary Steenburgen","590"
"1452","Mary Steenburgen","968"
"1453","Michel Serrault","591"
"1454","Michel Serrault","1595"
"1455","Michel Serrault","2118"
"1456","Michel Serrault","2219"
"1457","Michel Serrault","3840"
"1458","Michel Serrault","4184"
"1459","Michel Serrault","4673"
"1460","Michel Serrault","6780"
"1461","Robert Cummings","594"
"1462","Robert Cummings","2917"
"1463","Pascale Bussières","596"
"1464","Katri Horma","597"
"1465","Shokrali Azadi","599"
"1466","Féodor Atkine","600"
"1467","Féodor Atkine","1276"
"1468","Féodor Atkine","2285"
"1469","James Cagney","604"
"1470","James Cagney","1538"
"1471","James Cagney","1594"
"1472","James Cagney","1851"
"1473","James Cagney","1852"
"1474","James Cagney","2081"
"1475","James Cagney","3790"
"1476","Jim Metzler","605"
"1477","Jacques Bonnaffé","607"
"1478","Jacques Bonnaffé","837"
"1479","Jacques Bonnaffé","2423"
"1480","Jacques Bonnaffé","4490"
"1481","Jan Lash","608"
"1482","Noel Willman","609"
"1483","James Fox","610"
"1484","James Fox","3820"
"1485","Pauline Frederick","612"
"1486","Franssou Prenant","614"
"1487","Teri Garr","615"
"1488","Gyorgy Cserhalmi","616"
"1489","Gyorgy Cserhalmi","3182"
"1490","Claude Rains","617"
"1491","Claude Rains","2196"
"1492","Claude Rains","2248"
"1493","Josette Day","618"
"1494","Ben Carruthers","620"
"1495","James Dunn","622"
"1496","Jean-Louis Etienne","623"
"1497","Gloria Swanson","624"
"1498","Gloria Swanson","2414"
"1499","Pierre Clémenti","626"
"1500","Pierre Clémenti","631"
"1501","Pierre Clémenti","745"
"1502","Pierre Clémenti","1141"
"1503","Pierre Clémenti","1339"
"1504","Pierre Clémenti","2418"
"1505","Pierre Clémenti","3831"
"1506","Pierre Clémenti","4093"
"1507","Pierre Clémenti","4462"
"1508","Pierre Clémenti","6894"
"1509","Pierre Clémenti","7167"
"1510","Maurice Garrel","627"
"1511","Maurice Garrel","628"
"1512","Maurice Garrel","6976"
"1513","Maurice Garrel","7255"
"1514","Nico","630"
"1515","Agnès Varda","632"
"1516","Agnès Varda","1231"
"1517","Agnès Varda","1263"
"1518","Agnès Varda","1264"
"1519","Agnès Varda","1266"
"1520","Agnès Varda","1267"
"1521","Tchéky Karyo","634"
"1522","Tchéky Karyo","1535"
"1523","Tchéky Karyo","2638"
"1524","Tchéky Karyo","2842"
"1525","Tchéky Karyo","3217"
"1526","Tchéky Karyo","4615"
"1527","Tchéky Karyo","6856"
"1528","Sandy Ratcliff","636"
"1529","Soss Sarkissian","637"
